"Ring","DateTime","Sex","Year","Longitude","Latitude","WindSp","WindDir","LoD","ID","mean_BLUP_logit","boldCat","speed","behaviour","State_HMM"
"WAAL18","2016-02-02 04:44:38","M",2016,55.52227,-44.93728,11.02646,138.613,"L","18_2016_1",2.223001,"bold",5.540389280028,"travel","Search"
"WAAL18","2016-02-02 04:59:38","M",2016,55.45905,-44.93444,11.02646,140.1909,"L","18_2016_1",2.223001,"bold",6.48788925211893,"travel","Search"
"WAAL18","2016-02-02 05:14:38","M",2016,55.38492,-44.93256,10.66753,133.7986,"L","18_2016_1",2.223001,"bold",6.5238113908109,"travel","Search"
"WAAL18","2016-02-02 05:29:38","M",2016,55.31121,-44.92451,10.47047,131.4255,"L","18_2016_1",2.223001,"bold",6.81435038223969,"travel","Search"
"WAAL18","2016-02-02 05:44:38","M",2016,55.23505,-44.91295,10.47047,151.1451,"L","18_2016_1",2.223001,"bold",6.19666408239632,"search","Search"
"WAAL18","2016-02-02 05:59:38","M",2016,55.16486,-44.91966,10.47047,142.783,"L","18_2016_1",2.223001,"bold",6.54268782273745,"travel","Search"
"WAAL18","2016-02-02 06:14:38","M",2016,55.09008,-44.91901,9.725669,138.7556,"L","18_2016_1",2.223001,"bold",6.78853324036558,"travel","Search"
"WAAL18","2016-02-02 06:29:38","M",2016,55.01334,-44.9109,9.725669,164.2548,"L","18_2016_1",2.223001,"bold",5.39510154527546,"search","Search"
"WAAL18","2016-02-02 06:44:38","M",2016,54.9544,-44.92374,9.725669,178.7607,"L","18_2016_1",2.223001,"bold",5.39342109384361,"search","Search"
"WAAL18","2016-02-21 17:40:16","M",2016,53.11722,-51.13669,7.792398,52.53326,"D","18_2016_1",2.223001,"bold",0.405596161458191,"rest","Rest"
"WAAL18","2016-02-21 17:55:16","M",2016,53.11938,-51.1337,7.792398,62.81152,"D","18_2016_1",2.223001,"bold",0.463748711489484,"rest","Rest"
"WAAL18","2016-02-21 18:10:16","M",2016,53.12084,-51.13006,7.052202,67.94114,"D","18_2016_1",2.223001,"bold",0.482659142990427,"rest","Rest"
"WAAL18","2016-02-21 18:25:16","M",2016,53.12169,-51.12619,7.052202,72.69386,"D","18_2016_1",2.223001,"bold",0.486266451062606,"rest","Rest"
"WAAL18","2016-02-21 18:40:16","M",2016,53.12203,-51.12226,7.052202,77.1421,"D","18_2016_1",2.223001,"bold",0.468380042016669,"rest","Rest"
"WAAL18","2016-02-21 18:55:16","M",2016,53.12189,-51.11847,7.052202,82.78479,"D","18_2016_1",2.223001,"bold",0.397046703050467,"rest","Rest"
"WAAL18","2016-02-21 19:10:16","M",2016,53.12127,-51.11528,5.986926,84.90464,"D","18_2016_1",2.223001,"bold",0.324830592008976,"rest","Rest"
"WAAL18","2016-02-21 19:25:16","M",2016,53.12055,-51.11269,5.986926,85.73102,"D","18_2016_1",2.223001,"bold",0.30430518360713,"rest","Rest"
"WAAL18","2016-02-21 19:40:16","M",2016,53.11982,-51.11027,5.986926,89.86729,"D","18_2016_1",2.223001,"bold",0.320825738116253,"rest","Rest"
"WAAL18","2016-02-21 19:55:16","M",2016,53.11876,-51.10776,5.986926,90.74868,"D","18_2016_1",2.223001,"bold",0.311906164144085,"rest","Rest"
"WAAL18","2016-02-21 20:10:16","M",2016,53.11767,-51.10533,4.748366,88.12071,"D","18_2016_1",2.223001,"bold",0.261776785660031,"rest","Rest"
"WAAL18","2016-02-21 20:25:16","M",2016,53.11695,-51.10326,4.748366,81.32962,"D","18_2016_1",2.223001,"bold",0.240814190597601,"rest","Rest"
"WAAL18","2016-02-21 20:40:16","M",2016,53.11665,-51.10132,4.748366,78.2071,"D","18_2016_1",2.223001,"bold",0.255978881385655,"rest","Rest"
"WAAL18","2016-02-21 20:55:16","M",2016,53.11651,-51.09925,4.748366,78.51357,"D","18_2016_1",2.223001,"bold",0.243671426964583,"rest","Rest"
"WAAL18","2016-02-21 21:10:16","M",2016,53.11636,-51.09728,3.654928,91.24447,"D","18_2016_1",2.223001,"bold",0.205850868818652,"rest","Search"
"WAAL18","2016-02-22 00:10:16","M",2016,53.11344,-51.09857,1.836878,64.73941,"D","18_2016_1",2.223001,"bold",0.0689303640870651,"rest","Search"
"WAAL18","2016-02-22 00:25:16","M",2016,53.1143,-51.09871,1.836878,101.0911,"D","18_2016_1",2.223001,"bold",0.0923096084185376,"rest","Rest"
"WAAL18","2016-02-22 00:40:16","M",2016,53.11505,-51.09929,1.836878,110.0946,"D","18_2016_1",2.223001,"bold",0.184189810012068,"rest","Rest"
"WAAL18","2016-02-22 00:55:16","M",2016,53.11624,-51.10058,1.836878,114.6812,"D","18_2016_1",2.223001,"bold",0.176585717864387,NA,"Rest"
"WAAL18","2016-02-22 01:10:16","M",2016,53.11722,-51.10187,1.724197,147.5695,"L","18_2016_1",2.223001,"bold",0.14248721865337,"rest","Rest"
"WAAL18","2016-02-22 01:25:16","M",2016,53.11782,-51.10296,1.724197,150.0192,"L","18_2016_1",2.223001,"bold",0.181937736584238,"rest","Rest"
"WAAL18","2016-02-22 01:40:16","M",2016,53.11868,-51.10433,1.724197,151.0082,"L","18_2016_1",2.223001,"bold",0.255423052207403,"rest","Rest"
"WAAL18","2016-02-22 01:55:16","M",2016,53.11994,-51.10624,1.724197,158.8539,"L","18_2016_1",2.223001,"bold",0.273409308475346,"rest","Rest"
"WAAL18","2016-02-22 02:10:16","M",2016,53.12172,-51.10815,3.187955,127.901,"L","18_2016_1",2.223001,"bold",0.278138915774157,"rest","Rest"
"WAAL18","2016-02-22 02:25:16","M",2016,53.12374,-51.11001,3.187955,133.4599,"L","18_2016_1",2.223001,"bold",0.254243289494712,"rest","Rest"
"WAAL18","2016-02-22 02:40:16","M",2016,53.12584,-51.11159,3.187955,140.1474,"L","18_2016_1",2.223001,"bold",0.263987512228951,"rest","Rest"
"WAAL18","2016-02-22 02:55:16","M",2016,53.12831,-51.11306,3.187955,142.3389,"L","18_2016_1",2.223001,"bold",0.282787916958649,"rest","Rest"
"WAAL18","2016-02-22 03:10:16","M",2016,53.13105,-51.11457,4.626998,139.4297,"L","18_2016_1",2.223001,"bold",0.266087816356512,"rest","Rest"
"WAAL18","2016-02-22 03:25:16","M",2016,53.13399,-51.11568,4.626998,137.4723,"L","18_2016_1",2.223001,"bold",0.22467731383757,"rest","Rest"
"WAAL18","2016-02-22 03:40:16","M",2016,53.13642,-51.11667,4.626998,140.3959,"L","18_2016_1",2.223001,"bold",0.209676196812325,"rest","Rest"
"WAAL18","2016-02-23 13:25:16","M",2016,48.21935,-48.70725,10.1154,133.8263,"L","18_2016_1",2.223001,"bold",0.355047624031114,"rest","Rest"
"WAAL18","2016-02-23 13:40:16","M",2016,48.22033,-48.70445,10.1154,130.3091,"L","18_2016_1",2.223001,"bold",0.418812819276107,"rest","Rest"
"WAAL18","2016-02-23 13:55:16","M",2016,48.22179,-48.7012,10.1154,131.8699,"L","18_2016_1",2.223001,"bold",0.375974864251028,"rest","Rest"
"WAAL18","2016-02-23 14:10:16","M",2016,48.22298,-48.69826,10.64597,145.6424,"L","18_2016_1",2.223001,"bold",0.332028871485462,"rest","Rest"
"WAAL18","2016-02-23 14:25:16","M",2016,48.22356,-48.6956,10.64597,152.5483,"L","18_2016_1",2.223001,"bold",0.322548807030326,"rest","Rest"
"WAAL18","2016-02-23 14:40:16","M",2016,48.22365,-48.69299,10.64597,162.5691,"L","18_2016_1",2.223001,"bold",0.269965351904442,"rest","Rest"
"WAAL18","2016-02-23 14:55:16","M",2016,48.22315,-48.69083,10.64597,179.7539,"L","18_2016_1",2.223001,"bold",0.226488213648536,"rest","Rest"
"WAAL18","2016-02-23 15:10:16","M",2016,48.22194,-48.68918,11.09844,178.8942,"L","18_2016_1",2.223001,"bold",0.201052698361814,"rest","Rest"
"WAAL18","2016-02-23 15:25:16","M",2016,48.22135,-48.6876,11.09844,172.4634,"L","18_2016_1",2.223001,"bold",0.107153849365571,"rest","Search"
"WAAL18","2016-02-23 15:40:16","M",2016,48.22118,-48.68674,11.09844,132.5552,"L","18_2016_1",2.223001,"bold",0.32499469513634,NA,"Search"
"WAAL18","2016-02-23 15:55:16","M",2016,48.21765,-48.68552,11.09844,112.3403,"L","18_2016_1",2.223001,"bold",2.27996059412845,"search","Search"
"WAAL18","2016-02-23 16:10:16","M",2016,48.18993,-48.68315,12.64505,86.96715,"L","18_2016_1",2.223001,"bold",6.73204217172466,"search","Travel"
"WAAL18","2016-02-23 16:25:16","M",2016,48.10952,-48.69545,12.64505,81.61061,"L","18_2016_1",2.223001,"bold",8.26230049457312,"travel","Travel"
"WAAL18","2016-02-23 16:40:16","M",2016,48.01337,-48.71657,12.94831,78.20291,"D","18_2016_1",2.223001,"bold",13.2541037185991,"travel","Travel"
"WAAL18","2016-02-23 16:55:16","M",2016,47.86366,-48.75852,12.94831,82.39085,"D","18_2016_1",2.223001,"bold",13.8272011921857,"travel","Travel"
"WAAL18","2016-02-25 15:10:16","M",2016,36.99861,-63.36436,1.378609,48.84234,"L","18_2016_1",2.223001,"bold",15.0308809170795,"search","Travel"
"WAAL18","2016-02-25 15:25:16","M",2016,36.76739,-63.42823,1.480549,59.83184,"L","18_2016_1",2.223001,"bold",15.0761816053167,"travel","Travel"
"WAAL18","2016-02-25 15:40:16","M",2016,36.51337,-63.47294,1.591875,52.79864,"L","18_2016_1",2.223001,"bold",15.1183559916961,"travel","Travel"
"WAAL18","2016-02-25 15:55:16","M",2016,36.27282,-63.53172,1.71012,50.98946,"L","18_2016_1",2.223001,"bold",14.9779078897763,"travel","Travel"
"WAAL18","2016-02-25 16:10:16","M",2016,36.03515,-63.59087,1.513893,72.87943,"L","18_2016_1",2.223001,"bold",15.2147851554561,"travel","Travel"
"WAAL18","2016-02-25 16:25:16","M",2016,35.77861,-63.63742,1.586814,71.25499,"L","18_2016_1",2.223001,"bold",14.5743854901201,"travel","Travel"
"WAAL18","2016-02-25 16:40:16","M",2016,35.52886,-63.67784,1.655238,60.81237,"L","18_2016_1",2.223001,"bold",14.6642551078775,"travel","Travel"
"WAAL18","2016-02-25 16:55:16","M",2016,35.29163,-63.73301,1.685597,67.64473,"L","18_2016_1",2.223001,"bold",15.4559000318648,"travel","Travel"
"WAAL18","2016-02-25 17:10:16","M",2016,35.02476,-63.7745,1.677621,58.00347,"L","18_2016_1",2.223001,"bold",14.6610705157269,"travel","Travel"
"WAAL18","2016-02-25 17:25:16","M",2016,34.77562,-63.81899,1.475636,67.93058,"L","18_2016_1",2.223001,"bold",14.7167585924513,"travel","Travel"
"WAAL18","2016-02-25 17:40:16","M",2016,34.53924,-63.87673,1.50425,76.8086,"L","18_2016_1",2.223001,"bold",13.4664106348307,"travel","Search"
"WAAL18","2016-02-25 17:55:16","M",2016,34.3068,-63.91441,1.537083,110.578,"L","18_2016_1",2.223001,"bold",6.06562540747255,"search","Search"
"WAAL18","2016-02-25 18:10:16","M",2016,34.19812,-63.9032,1.698349,142.4365,"L","18_2016_1",2.223001,"bold",6.50546624191067,"search","Travel"
"WAAL18","2016-02-25 18:25:16","M",2016,34.11957,-63.86349,1.698349,146.6991,"D","18_2016_1",2.223001,"bold",11.3172118472938,"travel","Travel"
"WAAL18","2016-02-25 18:40:16","M",2016,33.99527,-63.79011,1.896398,135.7853,"D","18_2016_1",2.223001,"bold",8.64626864900533,"travel","Search"
"WAAL18","2016-02-27 09:55:16","M",2016,19.01857,-65.35676,13.1029,162.4134,"L","18_2016_1",2.223001,"bold",0.187216260611286,"rest","Search"
"WAAL18","2016-02-27 10:10:16","M",2016,19.02085,-65.35794,13.3323,75.46014,"L","18_2016_1",2.223001,"bold",0.263325214986843,"rest","Search"
"WAAL18","2016-02-27 10:25:16","M",2016,19.02255,-65.35593,13.3323,56.66458,"L","18_2016_1",2.223001,"bold",8.59221451037039,NA,"Search"
"WAAL18","2016-02-27 10:40:16","M",2016,19.02444,-65.28639,13.20759,50.73799,"L","18_2016_1",2.223001,"bold",7.46612463925256,"search","Search"
"WAAL18","2016-02-27 10:55:16","M",2016,19.01394,-65.22612,13.20759,24.22517,"L","18_2016_1",2.223001,"bold",4.11455437545772,"search","Search"
"WAAL18","2016-02-27 11:10:16","M",2016,18.93591,-65.21982,12.33874,7.481706,"L","18_2016_1",2.223001,"bold",2.64560242690686,"search","Search"
"WAAL18","2016-02-27 11:25:16","M",2016,18.89909,-65.20498,12.33874,33.59719,"L","18_2016_1",2.223001,"bold",5.14172796823607,"search","Search"
"WAAL18","2016-02-27 11:40:16","M",2016,18.86513,-65.16588,12.33874,46.0699,"L","18_2016_1",2.223001,"bold",4.57547658701153,"search","Search"
"WAAL18","2016-02-27 11:55:16","M",2016,18.85351,-65.12917,12.31353,61.00315,"L","18_2016_1",2.223001,"bold",1.34517736992507,"search","Search"
"WAAL18","2016-02-27 12:10:16","M",2016,18.85697,-65.11838,11.54195,58.95452,"L","18_2016_1",2.223001,"bold",5.81791791460607,"search","Search"
"WAAL18","2016-02-27 12:25:16","M",2016,18.87385,-65.07183,11.54195,39.08985,"L","18_2016_1",2.223001,"bold",5.98261031722075,"search","Search"
"WAAL18","2016-02-27 12:40:16","M",2016,18.85167,-65.02432,11.27854,67.608,"L","18_2016_1",2.223001,"bold",7.39560543763324,"search","Search"
"WAAL18","2016-02-27 12:55:16","M",2016,18.7249,-65.05117,11.27854,89.24834,"L","18_2016_1",2.223001,"bold",13.4612252249233,"travel","Search"
"WAAL18","2016-02-27 13:10:16","M",2016,18.55273,-65.13249,10.4621,81.46145,"L","18_2016_1",2.223001,"bold",10.410367236587,"travel","Search"
"WAAL18","2016-02-27 13:25:16","M",2016,18.3892,-65.18127,10.4621,111.3932,"L","18_2016_1",2.223001,"bold",4.37554467598065,"travel","Search"
"WAAL18","2016-03-02 03:55:16","M",2016,47.68232,-50.14786,14.963,77.45195,"L","18_2016_1",2.223001,"bold",18.1953711269832,"search","Travel"
"WAAL18","2016-03-02 04:10:16","M",2016,47.72591,-50.00327,15.06413,79.91914,"L","18_2016_1",2.223001,"bold",18.7662941335109,"search","Travel"
"WAAL18","2016-03-02 04:25:16","M",2016,47.78237,-49.85579,15.06413,78.24538,"L","18_2016_1",2.223001,"bold",20.1970152788907,"travel","Travel"
"WAAL18","2016-03-02 04:40:16","M",2016,47.85006,-49.69827,14.90015,76.46326,"L","18_2016_1",2.223001,"bold",20.7576450548236,"travel","Travel"
"WAAL18","2016-03-02 04:55:16","M",2016,47.92079,-49.53663,14.81397,73.25917,"L","18_2016_1",2.223001,"bold",22.0025854033021,"travel","Travel"
"WAAL18","2016-03-02 05:10:16","M",2016,47.99515,-49.36523,15.04794,77.50874,"L","18_2016_1",2.223001,"bold",16.0485170645181,"travel","Travel"
"WAAL18","2016-03-02 05:25:16","M",2016,48.05258,-49.24085,14.77396,70.017,"L","18_2016_1",2.223001,"bold",17.8749905324586,"travel","Travel"
"WAAL18","2016-03-02 05:40:16","M",2016,48.13662,-49.10701,14.70907,67.85112,"L","18_2016_1",2.223001,"bold",25.241571779922,"travel","Travel"
"WAAL18","2016-03-02 05:55:16","M",2016,48.2611,-48.91973,14.58653,63.4192,"L","18_2016_1",2.223001,"bold",25.5210894631688,"travel","Travel"
"WAAL18","2016-03-02 06:10:16","M",2016,48.39676,-48.73347,14.13001,62.58294,"L","18_2016_1",2.223001,"bold",25.1017750606355,"travel","Travel"
"WAAL18","2016-03-02 06:25:16","M",2016,48.54354,-48.55494,13.90048,58.19161,"L","18_2016_1",2.223001,"bold",24.630539365115,"travel","Travel"
"WAAL18","2016-03-02 06:40:16","M",2016,48.70192,-48.38548,14.07979,51.73674,"L","18_2016_1",2.223001,"bold",24.969924041065,"travel","Travel"
"WAAL18","2016-03-02 06:55:16","M",2016,48.88467,-48.22402,13.61158,54.52701,"L","18_2016_1",2.223001,"bold",16.9812825504955,"travel","Travel"
"WAAL18","2016-03-02 07:10:16","M",2016,48.99411,-48.10756,13.38641,60.29697,"L","18_2016_1",2.223001,"bold",19.1512774260344,"travel","Travel"
"WAAL18","2016-03-02 07:25:16","M",2016,49.12444,-47.97936,13.17611,53.1545,"L","18_2016_1",2.223001,"bold",23.7889543247014,"travel","Travel"
"WAAL18","2016-03-21 09:10:00","M",2016,56.63487,-58.604,9.986585,75.23468,"L","18_2016_3",2.223001,"bold",17.6063713707259,"travel","Travel"
"WAAL18","2016-03-21 09:25:00","M",2016,56.56718,-58.74209,10.05145,77.97694,"L","18_2016_3",2.223001,"bold",18.0443398430202,"travel","Travel"
"WAAL18","2016-03-21 09:40:00","M",2016,56.4833,-58.88153,10.2843,64.78121,"L","18_2016_3",2.223001,"bold",18.5062307539991,"search","Travel"
"WAAL18","2016-03-21 09:55:00","M",2016,56.46037,-59.03085,10.32006,70.76381,"L","18_2016_3",2.223001,"bold",16.7150566250901,"search","Travel"
"WAAL18","2016-03-21 10:10:00","M",2016,56.40791,-59.16343,10.32006,73.9769,"L","18_2016_3",2.223001,"bold",18.1854008715201,"travel","Travel"
"WAAL18","2016-03-21 10:25:00","M",2016,56.33487,-59.3058,10.20292,75.76221,"L","18_2016_3",2.223001,"bold",18.3371227407529,"travel","Travel"
"WAAL18","2016-03-21 10:40:00","M",2016,56.25771,-59.44892,9.242177,72.5666,"L","18_2016_3",2.223001,"bold",17.0952576288685,"travel","Travel"
"WAAL18","2016-03-21 10:55:00","M",2016,56.18338,-59.58205,8.718446,72.41817,"L","18_2016_3",2.223001,"bold",17.8357421791377,"travel","Travel"
"WAAL18","2016-03-21 11:10:00","M",2016,56.12827,-59.7237,8.644667,76.96723,"L","18_2016_3",2.223001,"bold",17.7724194186198,"travel","Travel"
"WAAL18","2016-03-21 11:25:00","M",2016,56.06258,-59.8637,8.245869,83.66573,"L","18_2016_3",2.223001,"bold",10.319323460794,"travel","Travel"
"WAAL18","2016-03-21 11:40:00","M",2016,56.02163,-59.94466,6.617096,84.28596,"L","18_2016_3",2.223001,"bold",14.1535797582964,"travel","Travel"
"WAAL18","2016-03-21 11:55:00","M",2016,55.99693,-60.05855,6.617096,84.01457,"L","18_2016_3",2.223001,"bold",18.1846714580711,"travel","Travel"
"WAAL18","2016-03-21 12:10:00","M",2016,55.96645,-60.20495,6.877745,95.02914,"L","18_2016_3",2.223001,"bold",16.0250066086141,"travel","Travel"
"WAAL18","2016-03-21 12:25:00","M",2016,55.91997,-60.33259,6.877745,86.00075,"L","18_2016_3",2.223001,"bold",16.7261882773191,"search","Travel"
"WAAL18","2016-03-21 12:40:00","M",2016,55.9142,-60.46794,6.352214,112.6468,"L","18_2016_3",2.223001,"bold",15.2910752567843,"search","Travel"
"WAAL18","2016-03-21 21:25:00","M",2016,49.71334,-62.60316,4.921897,109.6821,"D","18_2016_3",2.223001,"bold",14.9446934111598,"travel","Travel"
"WAAL18","2016-03-21 21:40:00","M",2016,49.51679,-62.68362,6.65915,104.3694,"D","18_2016_3",2.223001,"bold",14.6958131819697,"travel","Travel"
"WAAL18","2016-03-21 21:55:00","M",2016,49.33435,-62.76823,6.65915,91.81309,"D","18_2016_3",2.223001,"bold",14.9729286869246,"travel","Search"
"WAAL18","2016-03-21 22:10:00","M",2016,49.19343,-62.87091,7.344304,59.60313,"D","18_2016_3",2.223001,"bold",14.7697133518059,"search","Travel"
"WAAL18","2016-03-21 22:25:00","M",2016,49.1491,-62.98874,7.344304,63.85592,"D","18_2016_3",2.223001,"bold",15.0768894215743,"search","Travel"
"WAAL18","2016-03-21 22:40:00","M",2016,49.08409,-63.10716,9.822464,57.73944,"D","18_2016_3",2.223001,"bold",2.39999297925194,"search","Travel"
"WAAL18","2016-03-21 22:55:00","M",2016,49.07278,-63.1259,9.822464,65.06111,"D","18_2016_3",2.223001,"bold",12.267600634805,"search","Travel"
"WAAL18","2016-03-21 23:10:00","M",2016,48.98819,-63.21756,9.822464,57.82926,"D","18_2016_3",2.223001,"bold",16.4764347310394,"travel","Travel"
"WAAL18","2016-03-21 23:25:00","M",2016,48.9095,-63.34614,10.59138,53.15848,"D","18_2016_3",2.223001,"bold",17.8769878444378,"travel","Travel"
"WAAL18","2016-03-21 23:40:00","M",2016,48.84028,-63.48748,12.67754,52.63015,"D","18_2016_3",2.223001,"bold",17.5408402058576,"travel","Travel"
"WAAL18","2016-03-21 23:55:00","M",2016,48.72619,-63.62005,12.67754,55.06092,"D","18_2016_3",2.223001,"bold",17.8597213549671,"travel","Travel"
"WAAL18","2016-03-22 00:10:00","M",2016,48.59665,-63.75271,13.81799,55.61184,"D","18_2016_3",2.223001,"bold",17.9814795793573,"travel","Travel"
"WAAL18","2016-03-22 00:25:00","M",2016,48.44093,-63.88101,13.81799,51.07284,"D","18_2016_3",2.223001,"bold",15.064946363021,"travel","Travel"
"WAAL18","2016-03-22 00:40:00","M",2016,48.32974,-63.99273,15.86559,47.61609,"D","18_2016_3",2.223001,"bold",19.8385258220403,"travel","Travel"
"WAAL18","2016-03-22 00:55:00","M",2016,48.18689,-64.14065,15.86559,46.37494,"D","18_2016_3",2.223001,"bold",19.9342969720696,"travel","Travel"
"WAAL137","2016-01-24 22:29:22","M",2016,51.12111,-46.8315,10.2009,41.15838,"D","137_2016_3",-2.127822,"shy",0.390845477574788,"rest","Rest"
"WAAL137","2016-01-24 22:44:22","M",2016,51.12565,-46.8309,10.2009,41.81988,"D","137_2016_3",-2.127822,"shy",0.350333262083744,"rest","Rest"
"WAAL137","2016-01-24 22:59:22","M",2016,51.12971,-46.83033,10.2009,44.63417,"D","137_2016_3",-2.127822,"shy",0.362202681082808,"rest","Rest"
"WAAL137","2016-01-24 23:14:22","M",2016,51.13386,-46.8296,9.247944,42.96445,"D","137_2016_3",-2.127822,"shy",0.356489005497981,"rest","Rest"
"WAAL137","2016-01-24 23:29:22","M",2016,51.138,-46.82905,9.247944,34.70856,"D","137_2016_3",-2.127822,"shy",0.287723661727341,"rest","Rest"
"WAAL137","2016-01-24 23:44:22","M",2016,51.1414,-46.82894,9.247944,26.40621,"D","137_2016_3",-2.127822,"shy",0.252267444552818,"rest","Rest"
"WAAL137","2016-01-24 23:59:22","M",2016,51.14437,-46.82914,9.247944,51.69468,"D","137_2016_3",-2.127822,"shy",0.201172064544681,"rest","Rest"
"WAAL137","2016-01-25 00:14:22","M",2016,51.14661,-46.82859,8.267909,88.52535,"D","137_2016_3",-2.127822,"shy",0.234497657467639,"rest","Search"
"WAAL137","2016-01-25 00:29:22","M",2016,51.1484,-46.82714,8.267909,50.46723,"D","137_2016_3",-2.127822,"shy",0.109636379494986,NA,"Search"
"WAAL137","2016-01-25 00:44:22","M",2016,51.14967,-46.82696,8.267909,74.68088,"L","137_2016_3",-2.127822,"shy",0.149357605033653,"rest","Search"
"WAAL137","2016-01-25 00:59:22","M",2016,51.1511,-46.82625,8.267909,147.7418,"L","137_2016_3",-2.127822,"shy",0.0182811837375743,NA,"Search"
"WAAL137","2016-01-25 01:14:22","M",2016,51.15103,-46.82611,7.771799,53.31405,"L","137_2016_3",-2.127822,"shy",2.52145810428101,NA,"Search"
"WAAL137","2016-01-25 01:29:22","M",2016,51.14502,-46.8461,7.771799,40.82669,"L","137_2016_3",-2.127822,"shy",0.467067614469211,"search","Search"
"WAAL137","2016-01-25 01:44:22","M",2016,51.1451,-46.84988,7.771799,127.5331,"L","137_2016_3",-2.127822,"shy",1.56048256968154,"search","Search"
"WAAL137","2016-01-25 01:59:22","M",2016,51.12668,-46.85079,7.771799,141.7913,"L","137_2016_3",-2.127822,"shy",0.77481760035278,"search","Search"
